#'chr'	'start'	'end'	'ChIP_Bulk_mOSN_REP1.mLb.clN.bigWig'	'ChIP_Zone1_mOSN_REP1.mLb.clN.bigWig'	'ChIP_Zone1_mOSN_REP2.mLb.clN.bigWig'	'ChIP_Zone2_mOSN_REP1.mLb.clN.bigWig'	'ChIP_Zone2_mOSN_REP2.mLb.clN.bigWig'	'ChIP_Zone5_mOSN_REP1.mLb.clN.bigWig'	'ChIP_Zone5_mOSN_REP2.mLb.clN.bigWig'
chr7	140681949	140693075	0.1808348900934092	0.06296611717290697	0.06075357491466838	0.07485998777982424	0.07495981652808247	0.262803452178891	0.12324173890937176
chr7	140697265	140705606	0.17579861952298867	0.05220650879764048	0.058681125078326075	0.07161531428428419	0.07843678344909652	0.2410251041900097	0.12131151109437757
chr9	18751505	18763996	0.3416452992244915	0.15874446274235635	0.09718561077306904	0.1299555595204658	0.1168680589661202	0.2230161668941622	0.10000917848755675
chr9	18814726	18819526	0.24676531006081745	0.08603771032210256	0.08289556607397441	0.09565082905171032	0.09348974187708745	0.24858416861333182	0.0922215489099638
chr9	18854931	18859080	0.25524307592562967	0.12890271911795784	0.09336087090513226	0.12824440108299778	0.09155454626139206	0.24479872129002253	0.10530279814728967
chr9	18944648	18945588	0.23421400778607082	0.07676188560559395	0.08904637493232781	0.1607906064652699	0.11867440954801885	0.32983944121193376	0.11844626806993434
chr9	19035123	19036060	0.25913420395891845	0.12238325785324693	0.06366076310786464	0.10624030290432927	0.09721609957619563	0.27356745991279374	0.15119879992565452
chr9	19120380	19125938	0.23002513867828295	0.07860332025403097	0.08856495931588527	0.13941253249776253	0.10337044531447365	0.20854062477601373	0.1225032912251773
chr9	19174734	19175674	0.4233938045324163	0.1438060284374242	0.09102260656258528	0.13975499436417793	0.12556726659866088	0.31806972473859785	0.1145886288282085
chr9	19242954	19251987	0.24229329858968976	0.08512755139964398	0.08868378513898384	0.11641974700543374	0.10763901084397241	0.24972714720224148	0.11933113688970434
chr9	19318534	19319465	0.26291235477916663	0.0903641392829979	0.09164523941901874	0.12413223199426296	0.1309792145518496	0.23498923230664173	0.1634177228657951
chr9	19336455	19341718	0.21242880038473153	0.08138271623693047	0.08164206268145734	0.1033412951295538	0.10389220647698544	0.20389688921984855	0.10273837437458694
chr9	19357063	19364005	0.3528612612593678	0.16946434818876052	0.10069953500983636	0.14632019840327143	0.12989639178627183	0.22701942216495738	0.13300176902837713
chr9	19373666	19378669	0.27354077484503636	0.1419572148332692	0.10737461469041427	0.1434163641619992	0.12191749622031695	0.19499710820482627	0.1165920733079766
chr9	19440264	19446923	0.2486748827363588	0.11253569806762456	0.10353769601009005	0.13252720109098776	0.11870825364085878	0.22906918730751166	0.15408922562559207
chr9	19493293	19502815	0.2104285185473816	0.08825994944575323	0.09912802791890137	0.12429611306335885	0.12621497690910913	0.209369498726344	0.12782308157344796
chr9	19534200	19541076	0.2178069183376541	0.08588935777292739	0.10211963811667671	0.10194868428840763	0.12874046250161517	0.207698731240968	0.1422734914993943
chr9	19582615	19586030	0.29454390090071886	0.1411762901523915	0.12251959798974836	0.12865834674778606	0.17101121230907992	0.24886875233731479	0.15525970367687703
chr9	19709431	19714930	0.3572350434613049	0.12365242574968907	0.10601701146830345	0.12974834801217558	0.11468372144899168	0.2209184898742926	0.1545637553729869
chr9	19780281	19785333	0.2766242487615838	0.11689481399514745	0.0869486366219023	0.13219959534154382	0.12215987434561672	0.21040949871835016	0.11812101812308652
chr9	19804904	19817626	0.32025665171016227	0.13676030034708575	0.10169880388080339	0.13273779554191187	0.12434972522461307	0.2586144452886743	0.13036412377454284
chr9	19845621	19849747	0.27606004661870176	0.12493447695550443	0.09761314972842104	0.1488249751927326	0.13409914629197284	0.2373263485602473	0.11616844603274436
chr9	19916863	19925603	0.280095744974748	0.15796917406972544	0.11048944707926893	0.15978091680056597	0.10466408500915933	0.22118189690937715	0.11349498849703722
chr9	20050953	20057562	0.23302229621792792	0.12609546351744313	0.10036240566599043	0.14362516679660312	0.10802096182566572	0.23180537110731522	0.10021351061974676
chr9	20098624	20104754	0.17130236518783984	0.08979247141618568	0.08855325714110887	0.09428897000442785	0.09066688213146072	0.23446559792993885	0.11436490509348182
chr9	20129007	20138763	0.2038961149744282	0.08554230744688106	0.08240033051854598	0.13877181917555173	0.09673543760430665	0.2366523633011852	0.11688508031850767
chr9	20170030	20174057	0.2430665508193331	0.08473164321742037	0.09541536916388688	0.14164984430638847	0.1090517389219141	0.24336839531550333	0.11234027781410914
chr9	20237117	20261643	0.28345702379884213	0.13403631860531265	0.11193309089276592	0.1433392457213334	0.11540880599373303	0.23212824658262635	0.12874689531880623
chr9	20282349	20286648	0.22491005233093125	0.09338664875266763	0.09619006131049726	0.1081841219942983	0.07655401968230874	0.22898687169472398	0.12215319590001752
chr9	20298530	20303599	0.24365166702906954	0.08648801903102708	0.07033061502895266	0.11943168298530865	0.10070230904194351	0.25985390240903716	0.12304439067867108
chr9	20312157	20336094	0.21563442022544083	0.10638627775285003	0.09513287679075735	0.1101002847403998	0.10842758175970865	0.20459003297286016	0.12114521857648732
chr9	20313890	20336094	0.21789047394461575	0.10833122456564072	0.09494131891468854	0.11069782061721856	0.10955212788978545	0.20006491227693962	0.12007567138474255
chr9	37708962	37716250	0.531458702420336	0.19439035443370634	0.16360110894476015	0.16229884966481192	0.16882572960632314	0.31074476963992326	0.16531254778465926
chr9	37745104	37748594	0.39670028996869455	0.16144398982840574	0.13987192325607298	0.1400091784650199	0.1634071678008596	0.2870740749221029	0.1512766741206877
chr9	37771855	37774459	0.41005805867242007	0.20720551987397506	0.16761035113473824	0.18229933112813948	0.1481135377478057	0.3182564219561113	0.17613183520037348
chr9	37803029	37808144	0.2982022576584461	0.16660558280310905	0.12329224899250973	0.14751125708120427	0.1410748953651049	0.2519014494134019	0.133903374506883
chr9	37854267	37857320	0.2611896503814498	0.14489173752340848	0.09278707697283564	0.14477566270733197	0.09608311569080513	0.26036531517687456	0.13433220901379686
chr9	37896722	37903519	0.36505757366025154	0.1776902864609674	0.11310118073701153	0.1579597045628184	0.12761856207689315	0.2683295721853426	0.12886579460434186
chr9	37917838	37922474	0.4106437315059828	0.2067526940624708	0.1397030054905787	0.16817752904358885	0.15678173418147526	0.2735898164147415	0.1410631022251079
chr9	37991823	37996408	0.2622017952786333	0.18812304809595273	0.10566473317995483	0.13592241211720466	0.1431018647701331	0.2493726641024948	0.1520068035307598
chr9	38046553	38050137	0.37625501388018684	0.21157014413603714	0.11787545178894535	0.1962898040418418	0.14088505091653628	0.31008443719333395	0.1250250363582469
chr9	38084070	38087938	0.23566680590672107	0.11972132114553884	0.08871293143950547	0.11017427179939832	0.10866404583302389	0.23698079623942683	0.10803922727367012
chr9	38108126	38109632	0.2668303720465061	0.15665770975123364	0.1243308458986827	0.15734427749794	0.11592837575551868	0.23099417512516576	0.11941374453581866
chr9	38115196	38121245	0.2445642718917994	0.11674129809756223	0.08252885813672464	0.13425189504557422	0.09871601450071626	0.28829087941761555	0.11359000443794738
chr9	38142515	38148375	0.2357858145371408	0.12111824530383425	0.08654769042912767	0.14020557122814253	0.10934227024809826	0.26875800972198577	0.11881939087721935
chr9	38208363	38211598	0.29188168432623585	0.14215044210867311	0.089460147213899	0.12880910888468886	0.10868932348934471	0.3031822533151518	0.10590771074497753
chr9	38252772	38256549	0.24942917909484266	0.13323927748793485	0.09070589968364977	0.12806014271525593	0.10108897313068507	0.24014293075280177	0.11123931879662233
chr9	38267849	38269735	0.3301412973272459	0.22285930499039427	0.1319541591222567	0.12519235976162787	0.11333058255164451	0.2608633738047421	0.12923023274598516
chr9	38291105	38294465	0.20760813365792563	0.10429203235939757	0.07581149176704645	0.10208906017649337	0.09535023885204387	0.21665011377668766	0.10943956610518918
chr9	38329058	38335889	0.34450322474988987	0.12422634307365434	0.09284128738812042	0.1461227249029173	0.11067198997402831	0.2524418674153034	0.11756545592441678
chr9	38348409	38352919	0.21941683128467357	0.11717630469594649	0.079684279156156	0.14511484277750594	0.10334561690823353	0.22980075366665706	0.10721744537028197
chr9	38366894	38371355	0.2097412737102938	0.1712280667755428	0.10489757860944132	0.16005377155309697	0.11312544559142028	0.33172588094514377	0.12542914833836957
chr9	38377084	38382474	0.20803733324030754	0.1273344513923206	0.09575541427099549	0.17416341333846783	0.10512009348579632	0.2613849009974117	0.11325984217109895
chr9	38401696	38404979	0.2618120134066137	0.16118478027887545	0.09778062305616017	0.16658553495756107	0.08386332749481978	0.27405517788964967	0.09755004967962924
chr9	38429453	38432682	0.2241158571115865	0.138486273722148	0.07665996423552074	0.153945571383781	0.11162793159572125	0.29843786129364996	0.09845836518716476
chr9	38447650	38450576	0.33762549143250853	0.1313998787254808	0.06929761536113693	0.12528988735574076	0.11201594196642597	0.2314668824707475	0.1376828713473048
chr9	38463142	38467265	0.25568605668051947	0.1705667455619092	0.08922235569936235	0.14335629053718232	0.10272407730451097	0.27146388492637735	0.11109234081742239
chr9	38471105	38477013	0.26029895644248346	0.15555382743750218	0.09209162532195869	0.15381423739581473	0.10779411784214372	0.26805277207335676	0.1162639892341677
chr9	38487083	38489094	0.24897895878407808	0.10380200025837572	0.059534925074200315	0.1501971285748128	0.0856256349220729	0.2930443953164986	0.118432273330205
chr9	38495737	38499882	0.1893606857635657	0.08429396320338417	0.06870960829415151	0.12405535572051346	0.08602105122086857	0.2111261968736175	0.10445964520118997
chr9	38521578	38527133	0.1889051034475492	0.08803023921131313	0.07385847248986692	0.1188512870230519	0.08860259551534924	0.21230450093758185	0.10411917373679137
chr9	38537847	38540830	0.2157962242822137	0.09777405719328677	0.08087976837968006	0.13644236687881772	0.11849120363460951	0.2939464383495105	0.11860990393951502
chr9	38580176	38584767	0.15346042629710202	0.08092561580906103	0.09225539525560042	0.11175912886641913	0.08880050590883758	0.21962087437161604	0.11679115943038794
chr9	38592757	38596283	0.18199818716779018	0.09173269501478917	0.08608913580141048	0.1095895620213992	0.10517634871672073	0.2553008324206453	0.11017057497134472
chr9	38605100	38610978	0.1629279874739229	0.07618439272186504	0.0816814197642626	0.09701895604580707	0.0893022178500083	0.19994790887704378	0.10187782833231594
chr9	38646588	38647522	0.40141473188836774	0.24192509449204744	0.09184128929894793	0.24105850369440157	0.1101378409842097	0.29317158784485986	0.13752205754436825
chr9	38657267	38659875	0.35064519040684866	0.16295724694714223	0.09857552168787988	0.1783992786557919	0.10711323570021687	0.28330844438576924	0.11978569373181354
chr9	38672089	38674601	0.22254018377753362	0.1872956540364369	0.10585219305791672	0.21748134803647232	0.10609042273481664	0.2487481687092148	0.12276511125737462
chr9	38696802	38703673	0.27203672124334227	0.14599527042065713	0.07850740527401791	0.1269333640148598	0.09995287728657223	0.21147738144691233	0.10460277403317227
chr9	38752297	38756739	0.15048900482440167	0.06933207185454815	0.05351179863757162	0.10645822119922539	0.08167611323733902	0.1758286618610655	0.10016764854225749
chr9	38773066	38779021	0.1171646858500046	0.06499617875474994	0.055621618873166315	0.08202779117990179	0.0847861816383153	0.17805046260603768	0.09222120631928758
chr9	38814612	38819195	0.35156124875765554	0.15820357808165744	0.10845071196998282	0.13958254325081892	0.11438243753141865	0.24335057854044329	0.13526367944289608
chr9	38826543	38830300	0.3181899474362393	0.14695130773362028	0.08976661661599651	0.16596773052502053	0.10908198460861498	0.23210363536389897	0.10572609428538593
chr9	38844447	38851495	0.32235872237129887	0.14536333025651946	0.09931781821732866	0.1775173995458405	0.09995222964586704	0.2667580530172835	0.1098043774156091
chr9	38926830	38931396	0.32522291109533724	0.15532919316034907	0.10220618273049553	0.17396927279149269	0.10289058869664315	0.24688443316381933	0.10577630579109422
chr9	38972311	38979861	0.21744795905947073	0.143975233131055	0.08968652251774377	0.14034780373519243	0.08500960263568923	0.27352415143757713	0.08600810744481942
chr9	38981024	38988282	0.2649410319125906	0.15070311433341246	0.09433966203821847	0.16910228495538504	0.09205794757632502	0.21537098479914163	0.09980876490714831
chr9	38993969	38999683	0.34912284785935005	0.16411399123966589	0.09710202738722001	0.16441714467987537	0.08960693899974918	0.26586272819953816	0.11582543319200367
chr9	39018071	39023377	0.3213894014402298	0.16143821699210484	0.09392510665533112	0.1762322291220713	0.11035809374589238	0.28784732960221193	0.12667245006337663
chr9	39058849	39064951	0.2812418016686013	0.22153418038016373	0.11829049926958045	0.1555205941529579	0.12647847013102287	0.23928728035991184	0.109565671794301
chr9	39077696	39078887	0.33344201567191023	0.18781497713575634	0.10945701639157798	0.22821022541356828	0.09747077261295567	0.29552816209875166	0.1183178061971286
chr9	39128129	39145072	0.2076593966757308	0.0932175921270353	0.07905573206606623	0.10633109836353086	0.0994429845824538	0.23650333529129053	0.1150185130284272
chr9	39166302	39200210	0.18575076092084902	0.09036165088651095	0.07447067895235393	0.11064356116147184	0.09350280432743456	0.23413614426999568	0.11204546087869198
chr9	39201838	39218421	0.2076596934057689	0.09305174366363297	0.08491953827303966	0.11365096794022854	0.09454792087347144	0.24496556907592237	0.1147572238816249
chr9	39234410	39249994	0.2941946317883385	0.12348922247552772	0.09059168333979	0.14169328096564407	0.11249740760659786	0.27084386915638387	0.11373076888808546
chr9	39287811	39299548	0.2720282555109353	0.13085740008982139	0.1001147097948043	0.15618925726253058	0.10687951532359215	0.25841414197560486	0.12074890458422363
chr9	39315710	39326045	0.21637024468685104	0.10064085441531602	0.06600852806288529	0.1367456810462548	0.10461687378846082	0.2252773270043457	0.10517998076844062
chr9	39387408	39395633	0.26752458700014015	0.10313510823390964	0.07900560467905987	0.12925134848601227	0.10293087814307963	0.261325881168492	0.11730919001860755
chr9	39456699	39465918	0.237440637020919	0.11977328244718351	0.08891705786901256	0.15596308231302036	0.0913998437255298	0.2500996042964818	0.11622628716927136
chr9	39469778	39470724	0.32851591134487196	0.15408767101376555	0.1325901266990769	0.15122850369622667	0.13496184442389214	0.286419032933092	0.13112778760429794
chr9	39484079	39493995	0.2520976861143357	0.1125898567194321	0.0802606515490459	0.13830412866044192	0.09851601289279709	0.262179898962739	0.11997877757050482
chr9	39510232	39515809	0.3955296347478155	0.1892967495893479	0.1095338351266539	0.17363100753107408	0.11944353556767852	0.25609066910304773	0.14282298921586703
chr9	39547956	39554054	0.4498298985606331	0.21723035699150609	0.13743701364241806	0.16918519462824416	0.13595631920690507	0.3308326881454157	0.13283046789788702
chr9	39569381	39575569	0.50733174739072	0.22651106016491657	0.1414172232748234	0.18698296762479286	0.15569069755785206	0.3448452599010144	0.1511946026160922
chr9	39610653	39615473	0.4259571090702765	0.18131773845186896	0.1019579887569128	0.16085086168095283	0.11947742526327065	0.28808075619557727	0.16372937373845803
chr9	39621371	39624205	0.4228952335174412	0.18266616991564008	0.11148051386915972	0.1736852233719232	0.14065567073303795	0.2942952734752828	0.12742166288093631
chr9	39646723	39647672	0.3565388590694102	0.23630685557869388	0.1508411408703307	0.23560821956653616	0.1519057951215949	0.26638294663770934	0.1388537702008344
chr9	39667203	39670783	0.3691433512380107	0.16405651589612055	0.09225414219681777	0.17037573931984015	0.11037908563340236	0.22394927559530217	0.1285580979412856
chr9	39700516	39707117	0.37171898467329645	0.19897646795202614	0.1099471765085705	0.18950842212273136	0.11576980144399916	0.23443816293643308	0.12322107288672854
chr9	39711247	39720614	0.27685164783424554	0.14255460427865058	0.08888799447227824	0.1452709070413143	0.10547414589021219	0.2362096284797142	0.10162840428865241
chr9	39730976	39738456	0.2862334730059534	0.12917119868434726	0.07864479881179542	0.15254846635986777	0.10602620525285851	0.22815795806447525	0.10569967569939666
chr9	39746247	39751493	0.2591752725471813	0.16459191762623876	0.09416009308761249	0.13825658149276707	0.10019449857691563	0.2478124596797703	0.10128494620700812
chr9	39768774	39783222	0.3301185136943915	0.18296001669430229	0.10535406190279857	0.16895294785817822	0.10894788824584603	0.26631299156972166	0.12029805066995473
chr9	39790943	39796635	0.2813098845909355	0.148320614750835	0.10031651242342285	0.17275493405192183	0.09748362099671254	0.21739091431731505	0.11705559453620477
chr9	39808858	39820997	0.28740790497854213	0.14021371983533315	0.09714593459109179	0.17526589025038158	0.11063525529529133	0.27794421676436426	0.1277011582065359
chr9	39836874	39841281	0.20674165502839428	0.13551717315424536	0.07981387322955805	0.13894826425926865	0.11271349028646588	0.23434444962187412	0.10052854449262108
chr9	39866420	39874651	0.2822488996401334	0.11950218941979704	0.08350520061712721	0.13722243130808012	0.09680119461160587	0.24132421047227579	0.11300614175840211
chr9	39907334	39912732	0.2659966686363932	0.1702320030365047	0.0884358877640852	0.1429076847918183	0.10797538193789395	0.20932118244799006	0.11236315653157013
chr9	39937499	39943315	0.3606395222803948	0.12794587763172396	0.0945740002445373	0.1549706244473374	0.12302259352796853	0.3074492786988175	0.1344869106769377
chr9	39948129	39952046	0.40793133897599465	0.1909601078199007	0.11941199967043722	0.14914710706735648	0.13228665064251438	0.2823197583576942	0.12826009215055534
chr9	39954137	39961133	0.4695868492710681	0.20772865519788078	0.13178319502994632	0.19877257747197574	0.1492973159838643	0.3156188221087454	0.14946640513701787
chr9	39992111	39995095	0.35060837773130554	0.16808281273655024	0.11176205066799928	0.1441542932421985	0.09813615572458899	0.21044803793694816	0.12185323019239985
chr9	39998001	40003465	0.404044550592444	0.18863191213300604	0.11286640489694838	0.18177434524664993	0.11368240972459108	0.266255634424255	0.12198889777346829
chr9	40003952	40009582	0.3711225611641455	0.23200262282457912	0.12303423540206829	0.170957308631051	0.13161127376305773	0.25820028202204287	0.12932152871242522
chr9	40021462	40023426	0.363882506010785	0.1852459253361657	0.13301406459613802	0.12837921760085674	0.12359183799065462	0.22743932208517223	0.09790899685957358
chr9	40073827	40079404	0.29191570704111375	0.1608778584634016	0.08961551373462769	0.13679384991024668	0.11014083825667656	0.2447267265760814	0.11445771426508766
chr9	40091201	40093595	0.24265513564937366	0.11873649131883256	0.08173118585482576	0.13988282885666978	0.07248099698557756	0.24972418522944137	0.11326069444519458
chr9	40096513	40114206	0.19636958218975478	0.09458304988535805	0.07166909865581832	0.10295430731744824	0.0898199215462752	0.25814766962459434	0.10951615067164758
chr9	40126306	40130184	0.26576655717492154	0.08007183398826642	0.06180074480619368	0.09710284662670036	0.08507382275294587	0.1856466503322043	0.11942866785524604
chr4	118664367	118668042	0.4921771181846152	0.1717853523046792	0.1764262206862573	0.13566782242823167	0.18208478744190715	0.2612506601859724	0.19984191600760304
chr4	118687484	118692756	0.2830182863540925	0.07699419314957572	0.07710666981692196	0.07876107367300297	0.1279134632602586	0.2914520572946378	0.14705871709042184
chr4	118703521	118712781	0.3102823805715337	0.08652320605814616	0.09238118013562975	0.10137957560395386	0.12026328287635193	0.24328636058439101	0.14099280056106017
chr4	118720136	118727830	0.40874241999464406	0.16420195552507624	0.1417522791181611	0.1476760971067636	0.1618496016859377	0.2464204397174924	0.17089210932776278
chr4	118732173	118736906	0.5582328158627274	0.18506369577057638	0.15049374447598307	0.16054017546455335	0.17342881007119693	0.29715661040445396	0.17642958769590353
chr4	118751973	118758737	0.4423002603288296	0.15197236771699169	0.15147684944021428	0.15985399177146611	0.1822000379847824	0.25846533508614056	0.1711885590436079
chr4	118827657	118836279	0.35921002413787384	0.12642995929917114	0.1194047553955703	0.11562479050933643	0.14023349136512905	0.20587639878296973	0.13742837973712937
chr4	118864481	118871707	0.30570435275359115	0.11512725040553176	0.09785132634388585	0.11343597731477235	0.12298776095257699	0.23619527000350468	0.13640862113029179
chr4	118888595	118898115	0.32758832843252456	0.12419882160075353	0.12692127068246425	0.11512344968289283	0.14686867797043873	0.23936271356368227	0.13696986897561933
chr4	118930069	118938612	0.5527810990256726	0.2209701265457655	0.17512834568318392	0.18466842595249847	0.19120493406370245	0.26791805961610754	0.18285894317807302
chr11	48978887	49135387	0.10029366462194196	0.055919916399291884	0.050294314552661964	0.05593232221077253	0.0526312174930801	0.07707663051672617	0.052799129485868054
chr11	49109980	49114874	0.17691452515835793	0.04669403229187551	0.04091167973216412	0.06034908498619384	0.05953419873540954	0.12801307473751714	0.06445760608308014
chr11	49142272	49150453	0.23141988790725082	0.08399959430465462	0.06139904005042429	0.09584977651387555	0.10568467445166004	0.19412931321131993	0.1130768002321771
chr11	49154375	49162854	0.27438599781456796	0.0942819238835179	0.06415327540869355	0.10293778473490596	0.10951269630170775	0.23858165161547445	0.15570194319342537
chr11	49278302	49282769	0.0988314398067959	0.032091518231043226	0.03146849332993001	0.0598608636324593	0.03544373848876562	0.09710807026973989	0.04972328055130069
chr11	49285280	49295891	0.11448319905012286	0.05223259487868995	0.042827133937425585	0.06866082453455091	0.048357303961165186	0.1400812885768315	0.05836837651914424
chr11	49322740	49329810	0.18651272128702587	0.05626711519128978	0.0582193759628354	0.0695715611289406	0.07830542241213594	0.1941705209786508	0.10467496102451046
chr11	49423065	49432968	0.5391663856413899	0.24380363508268973	0.18415557852564685	0.19926603651317085	0.19911848385699762	0.32243338154143036	0.17611856693695135
chr11	49436622	49446103	0.41526204432939984	0.15203477797864712	0.12663739799399476	0.155069126954517	0.14970328678069295	0.2772122383282791	0.15549780454785703
chr11	49455341	49464001	0.3088521909336177	0.0953464471514295	0.0918075658459357	0.120252183142827	0.1326432065536794	0.2675926457750465	0.14942567588732786
chr11	49465044	49471715	0.24512560288984697	0.09540942929897069	0.08697389501117446	0.12253575312966983	0.10603485006941159	0.2424457319632538	0.1323003690348859
chr11	49489068	49497496	0.16891643846438867	0.07373448503420423	0.08746056822450889	0.08821762336306606	0.10301996782450047	0.24454972502112876	0.13354095416252226
chr11	49506722	49517345	0.12859748622685044	0.05731880347473119	0.06759519569555865	0.059981630483251315	0.0727070957842929	0.24493677795045857	0.12716218356475803
chr11	49519646	49527199	0.13620287431568737	0.05755984046984454	0.07935207208027492	0.08169944423191626	0.07216918542245267	0.21750691162046693	0.12200484531366601
chr11	49528245	49538691	0.12940847754002294	0.06383348204071028	0.06417069004052506	0.06781445415690403	0.0761871858571287	0.22799992841859124	0.11666293055828492
chr11	49543447	49556127	0.14985952701064564	0.08290893569752124	0.07002587698935932	0.07495330684627187	0.08344675212119139	0.23239470860379613	0.11902420711143863
chr11	49556876	49565859	0.15419177907353446	0.07850765335992753	0.079031577505779	0.08250655182040705	0.09741431743084969	0.23857497322399676	0.12257804935704888
chr11	50981965	50986593	0.8137044737347557	0.2649593887807175	0.1910973016774747	0.23087383419043458	0.2294789490025744	0.3522944902168815	0.20440423957549614
chr11	51003594	51009676	0.7686101575923032	0.27644033363640835	0.20573141176449625	0.22863326071567858	0.23017876224700853	0.3719687581171044	0.19966515073354166
chr11	51014234	51031578	0.34759465072891443	0.13057698036056925	0.10491903933609527	0.11273511799660903	0.1109989996642565	0.14800016711041045	0.1071106939884823
chr11	51048107	51049050	0.34840137919970054	0.10988605995035373	0.1349488626039673	0.07357350364733235	0.11829912414970367	0.11798934221758947	0.14037257162725686
chr11	52154720	52168159	0.125058921959168	0.07694306256645163	0.05089528224658974	0.057543371424756476	0.05515492073595422	0.08453469820638701	0.05443386600433557
chr11	58454103	58462270	0.268245477202457	0.09902610155103062	0.08585830472096478	0.09520754188321981	0.09765483812188508	0.17835737293149628	0.10694672121892441
chr11	58477332	58478273	0.5353483952003888	0.21741163169254532	0.1379064875046201	0.13282127405232755	0.11902831843584047	0.2915873097752663	0.1372194884228149
chr11	58487948	58492555	0.4905468438731751	0.15889748537905282	0.14625197476152485	0.13766011045220775	0.15127320336611472	0.33399416359464223	0.15819974569367695
chr11	58527184	58534836	0.11704955113590523	0.0838527742863761	0.09310813264982648	0.07066994484134949	0.10276787322065599	0.21616741644667023	0.13328867310652032
chr11	58542445	58544938	0.0742558800511039	0.05636832855263935	0.05584568862422874	0.05004459462646186	0.043875444134407436	0.14914040185151295	0.09869702726460634
chr11	58550852	58555636	0.07636855971846078	0.045756506600109166	0.046524513350732835	0.048036943710372586	0.04790019738926419	0.12499982790700195	0.09148616608850749
chr11	58565854	58570553	0.07870775066051874	0.049957964367416854	0.047346566032324754	0.04417046905575706	0.04915869848221337	0.14833792970125054	0.09858639420419041
chr11	58577728	58582365	0.06473707680847013	0.049485746906038255	0.04240361164760183	0.04275509622008635	0.038380024577500324	0.12929570939017257	0.0809901786699974
chr11	58658780	58669528	0.24752773999175465	0.09595099808345993	0.07454808889302356	0.09214406540736635	0.08802967078969456	0.21566318530452297	0.09235299379874347
chr11	58699160	58703472	0.1785989961110563	0.06550460817270667	0.04172326873827558	0.04942606042869126	0.06591171331478196	0.24852054620367495	0.1113919536928297
chr11	58717195	58724014	0.11405445032939053	0.046030599509638	0.0537509628927933	0.06592568948833843	0.05494584753670572	0.15148327636173467	0.10158203969363241
chr11	58731016	58739212	0.4034656305072886	0.2148503975976398	0.1422148550071586	0.17184478513581558	0.13707854993288665	0.2966945242664207	0.15469337771448496
chr11	58752732	58759671	0.22903544981016175	0.0776637606048176	0.07923238391603168	0.0876017614615491	0.0848559587345557	0.21287157635930332	0.12332847134468784
chr11	58773186	58780251	0.06992463001617537	0.05579351907210348	0.05273488566588331	0.04588184534401106	0.04640615082069507	0.11965964102175172	0.09819651501534948
chr11	58782950	58788768	0.07800855152119303	0.04328598691018229	0.04448206476712606	0.04300320718367936	0.030870976850269273	0.14216745491805882	0.06926314185672124
chr11	58814998	58819450	0.5710914995042676	0.2660107415705678	0.15985701641199768	0.17019919245314377	0.18143576363364575	0.3106104890046735	0.15803292233917518
chr11	58829235	58834780	0.5450053436891574	0.20708577133192468	0.16730957480569053	0.16086328884352272	0.18510455671651743	0.341373640448826	0.16615127326984247
chr11	58839249	58844111	0.25903981639291324	0.14213714853621767	0.09450525350359536	0.12228772331924763	0.10939357741209403	0.2500838903616366	0.12647248941040234
chr11	59570253	59576235	0.39842714168577664	0.06029264020016981	0.04264690675214011	0.10608216363172207	0.0731534922236495	0.13729173557123253	0.05492444515875128
chr11	59588495	59593289	0.42720390024042515	0.12983239841103106	0.06266242344776292	0.15367457389049796	0.10956985598785741	0.15893014290258084	0.0562372188246962
chr11	73350781	73355951	0.43117500852395996	0.17777590418463626	0.11553238740562234	0.15470567423892648	0.13530095826229357	0.2685273669600543	0.13263014678601337
chr11	73371244	73377836	0.3581039869225223	0.13239961613439818	0.10227034160125892	0.14309454171569858	0.11442159884246442	0.25219866680911135	0.12324581712758864
chr11	73393008	73399614	0.19021264056186818	0.08520457277897686	0.08693894152883629	0.09440842611085261	0.10128439976423394	0.2609100325998455	0.13785777510708336
chr11	73404074	73409887	0.1761116746087761	0.05871013400104052	0.06547329524143568	0.07262928900481715	0.06467912876621533	0.22821020499078373	0.10505069998739483
chr11	73424607	73428477	0.16480711243741406	0.07327496358739773	0.09114044924615786	0.08456505656800921	0.0745012488246657	0.1908894877438194	0.12442513335491046
chr11	73452884	73457508	0.20622625180312792	0.0775861972879786	0.07281035491002168	0.09614860578602244	0.0981892937756128	0.2726557668681057	0.11846049246781959
chr11	73484272	73491603	0.2633351994863528	0.10367907465062522	0.08729101637982811	0.1292705080107146	0.10327857318853055	0.2092749308120855	0.11413676310224503
chr11	73598592	73605092	0.32555873842587213	0.1762452978332171	0.1455930845881107	0.13319799130544568	0.15209543385904814	0.23293358334227296	0.15370605717284005
chr11	73774847	73780713	0.16305765080846368	0.06847977715841233	0.0921158570092047	0.073463811954233	0.08930473668922531	0.23406951361156073	0.13698780134899827
chr11	73782962	73790446	0.1310921876150194	0.06576010295223116	0.06596334898300699	0.07076359062188907	0.0909805771753383	0.25271505020462587	0.12645058906096798
chr11	73797859	73803052	0.16198025668297952	0.07369047157823683	0.09911838664624538	0.06749727949923592	0.09732545854672205	0.24097964432463298	0.13170671380842827
chr11	73811738	73817049	0.20631805669713055	0.07364675388384889	0.08240442896301495	0.09066992335820154	0.10561640839773417	0.1919877598486377	0.12827629648202624
